mass, radius, density
3.9092593116210685e+28 1041864180.8100007 13751.79629652008
3.9023595026798998e+28 1042072761.8100008 13722.070085727475
3.895468684220624e+28 1042281342.8100008 13692.398106832807
3.8885868482016137e+28 1042489923.8100009 13662.780273892118
3.8817139865524182e+28 1042698504.810001 13633.21650108799
3.8748500915484636e+28 1042907085.810001 13603.706702729349
3.867995154831069e+28 1043115666.8100011 13574.25079325129
3.861149168790952e+28 1043324247.8100011 13544.848687214893
3.854312125300017e+28 1043532828.8100013 13515.500299307027
3.8474840164319275e+28 1043741409.8100013 13486.205544340188
3.8406648342027027e+28 1043949990.8100014 13456.964337252299
3.8338545708012994e+28 1044158571.8100015 13427.776593106533
3.827053218041975e+28 1044367152.8100015 13398.642227091139
3.820260768200155e+28 1044575733.8100016 13369.561154519237
3.813477213291858e+28 1044784314.8100016 13340.533290828665
3.8067025453042802e+28 1044992895.8100017 13311.55855158178
3.799936756368732e+28 1045201476.8100019 13282.636852465275
3.7931798385588775e+28 1045410057.8100019 13253.76810929001
3.786431784006028e+28 1045618638.810002 13224.95223799082
3.779692584668556e+28 1045827219.810002 13196.18915462634
3.7729622327930645e+28 1046035800.8100021 13167.47877537883
3.7662407203091025e+28 1046244381.8100021 13138.82101655398
3.75952803943445e+28 1046452962.8100022 13110.215794580748
3.752824182386887e+28 1046661543.8100023 13081.663026011165
3.746129140923025e+28 1046870124.8100023 13053.162627520163
3.7394429074335814e+28 1047078705.8100024 13024.714515905398
3.7327654739922213e+28 1047287286.8100024 12996.31860808707
3.726096832643786e+28 1047495867.8100026 12967.974821107739
3.719436975606056e+28 1047704448.8100027 12939.683072132157
3.712785894923872e+28 1047913029.8100027 12911.443278447081
3.7061435828150147e+28 1048121610.8100028 12883.2553574611
3.6995100313243253e+28 1048330191.8100028 12855.119226704453
3.6928852326695836e+28 1048538772.8100029 12827.034803828865
3.6862691789821004e+28 1048747353.810003 12799.002006607348
3.6796618623355404e+28 1048955934.810003 12771.020752934048
3.6730632750341525e+28 1049164515.8100032 12743.090960824047
3.6664734091227784e+28 1049373096.8100032 12715.212548413205
3.6598922567615517e+28 1049581677.8100033 12687.38543395797
3.6533198101682525e+28 1049790258.8100033 12659.609535835218
3.6467560615606604e+28 1049998839.8100034 12631.884772542056
3.640201002868325e+28 1050207420.8100035 12604.211062695675
3.6336546266837257e+28 1050416001.8100035 12576.588325033144
3.6271169247922966e+28 1050624582.8100036 12549.016478411264
3.620587889671225e+28 1050833163.8100036 12521.495441806368
3.6140675133653525e+28 1051041744.8100038 12494.025134314164
3.607555788121282e+28 1051250325.8100039 12466.605475149561
3.601052706070324e+28 1051458906.8100039 12439.23638364649
3.594558259516728e+28 1051667487.810004 12411.917779257725
3.588072440620627e+28 1051876068.810004 12384.649581554722
3.5815952416574477e+28 1052084649.8100041 12357.43171022744
3.5751266547008542e+28 1052293230.8100041 12330.264085084167
3.568666672170388e+28 1052501811.8100042 12303.146626051352
3.5622152861108903e+28 1052710392.8100044 12276.07925317343
3.5557724888842564e+28 1052918973.8100044 12249.061886612648
3.54933827265062e+28 1053127554.8100045 12222.0944466489
3.5429126296854072e+28 1053336135.8100045 12195.176853679548
3.5364955522928668e+28 1053544716.8100046 12168.309028219257
3.5300870325466633e+28 1053753297.8100047 12141.490890899822
3.523687062923984e+28 1053961878.8100047 12114.722362469998
3.517295635527317e+28 1054170459.8100048 12088.003363795322
3.5109127426320875e+28 1054379040.8100048 12061.333815857959
3.504538376571368e+28 1054587621.810005 12034.713639756515
3.498172529591761e+28 1054796202.810005 12008.142756705878
3.49181519393987e+28 1055004783.8100051 11981.621088037045
3.4854663619487663e+28 1055213364.8100052 11955.148555196956
3.479126025807407e+28 1055421945.8100052 11928.72507974832
3.4727941779065104e+28 1055630526.8100053 11902.350583369447
3.466470810435033e+28 1055839107.8100053 11876.024987854085
3.460155915812516e+28 1056047688.8100054 11849.748215111247
3.4538494863432083e+28 1056256269.8100055 11823.520187165042
3.4475515141295976e+28 1056464850.8100055 11797.340826154516
3.4412619917353403e+28 1056673431.8100057 11771.210054333469
3.434980911234101e+28 1056882012.8100057 11745.127794070308
3.428708265160713e+28 1057090593.8100058 11719.093967847857
3.422444045761779e+28 1057299174.8100058 11693.10849826321
3.416188245255079e+28 1057507755.8100059 11667.171308027555
3.4099408562042694e+28 1057716336.810006 11641.282319966009
3.4037018706541917e+28 1057924917.810006 11615.441457017454
3.397471281168502e+28 1058133498.8100061 11589.648642234366
3.3912490799938035e+28 1058342079.8100061 11563.903798782658
3.385035259549637e+28 1058550660.8100063 11538.206849941504
3.378829812111429e+28 1058759241.8100064 11512.557719103186
3.372632730041074e+28 1058967822.8100064 11486.95632977292
3.366444005786936e+28 1059176403.8100065 11461.402605568695
3.360263631566795e+28 1059384984.8100065 11435.896470221107
3.354091599886662e+28 1059593565.8100066 11410.437847573194
3.3479279030507847e+28 1059802146.8100066 11385.02666158028
3.341772533478705e+28 1060010727.8100067 11359.662836309799
3.3356254835323177e+28 1060219308.8100069 11334.346295941144
3.3294867454870487e+28 1060427889.8100069 11309.076964765492
3.3233563120218466e+28 1060636470.810007 11283.854767185654
3.317234175239199e+28 1060845051.810007 11258.679627715897
3.311120327673939e+28 1061053632.8100071 11233.551470981794
3.305014761630316e+28 1061262213.8100072 11208.470221720061
3.2989174697584547e+28 1061470794.8100072 11183.435804778388
3.2928284441608435e+28 1061679375.8100073 11158.448145115279
3.2867476774587843e+28 1061887956.8100073 11133.507167799893
3.2806751620141724e+28 1062096537.8100075 11108.612798011889
3.274610890246549e+28 1062305118.8100075 11083.764961041248
3.2685548545754547e+28 1062513699.8100076 11058.963582288128
3.262507047478077e+28 1062722280.8100077 11034.2085872627
3.2564674613451343e+28 1062930861.8100077 11009.499901584973
3.25043608862499e+28 1063139442.8100078 10984.837450984662
3.244412921794832e+28 1063348023.8100078 10960.221161301
3.238397953274201e+28 1063556604.8100079 10935.6509584826
3.2323911755402845e+28 1063765185.810008 10911.12676858728
3.2263925810414463e+28 1063973766.810008 10886.648517781912
3.2204021622548737e+28 1064182347.8100082 10862.216132342259
3.2144199115712848e+28 1064390928.8100082 10837.829538652819
3.208445821554336e+28 1064599509.8100083 10813.488663206666
3.202479884710037e+28 1064808090.8100083 10789.193432605298
3.1965220934867527e+28 1065016671.8100084 10764.943773558462
3.1905724402175547e+28 1065225252.8100085 10740.739612884008
3.1846309175813914e+28 1065433833.8100085 10716.580877507735
3.17869751805545e+28 1065642414.8100086 10692.467494463228
3.172772234001626e+28 1065850995.8100086 10668.3993908917
3.166855058070044e+28 1066059576.8100088 10644.376494041831
3.1609459827090687e+28 1066268157.8100089 10620.398731269626
3.155045000453533e+28 1066476738.8100089 10596.466030038247
3.1491521037518016e+28 1066685319.810009 10572.578317917858
3.1432672851387073e+28 1066893900.810009 10548.735522585466
3.1373905372355526e+28 1067102481.8100091 10524.937571824777
3.1315218523754094e+28 1067311062.8100092 10501.184393526026
3.1256612233813415e+28 1067519643.8100092 10477.475915685834
3.1198086424999516e+28 1067728224.8100094 10453.812066407041
3.1139641024678344e+28 1067936805.8100094 10430.192773898563
3.108127595646885e+28 1068145386.8100095 10406.617966475233
3.1022991147736974e+28 1068353967.8100095 10383.08757255764
3.0964786523254594e+28 1068562548.8100096 10359.601520671982
3.090666200808181e+28 1068771129.8100097 10336.159739449911
3.0848617528431643e+28 1068979710.8100097 10312.762157628382
3.079065301022889e+28 1069188291.8100098 10289.408704049485
3.0732768378245423e+28 1069396872.8100098 10266.099307660315
3.0674963558982493e+28 1069605453.81001 10242.833897512799
3.0617238478076665e+28 1069814034.8100101 10219.612402763552
3.055959306029981e+28 1070022615.8100101 10196.43475267373
3.0502027233882566e+28 1070231196.8100102 10173.300876608857
3.0444540923308573e+28 1070439777.8100102 10150.210704038696
3.0387134053061472e+28 1070648358.8100103 10127.164164537084
3.032980655223659e+28 1070856939.8100103 10104.161187781781
3.027255834445288e+28 1071065520.8100104 10081.201703554329
3.0215389356499827e+28 1071274101.8100106 10058.285641739883
3.015829951545514e+28 1071482682.8100106 10035.412932327079
3.0101288746090698e+28 1071691263.8100107 10012.583505407867
3.004435697519598e+28 1071899844.8100107 9989.797291177367
2.9987504129272242e+28 1072108425.8100108 9967.05421993372
2.9930730133956048e+28 1072317006.8100109 9944.354222077938
2.987403491603688e+28 1072525587.8100109 9921.697228113746
2.9817418402304226e+28 1072734168.810011 9899.083168647443
2.9760880518394645e+28 1072942749.810011 9876.51197438775
2.9704421190521164e+28 1073151330.8100111 9853.983576145656
2.9648040346914418e+28 1073359911.8100111 9831.49790483427
2.9591737912058047e+28 1073568492.8100113 9809.054891468677
2.953551381389446e+28 1073777073.8100114 9786.65446716578
2.947936797834845e+28 1073985654.8100114 9764.296563144158
2.9423300332497726e+28 1074194235.8100114 9741.981110723922
2.936731080255532e+28 1074402816.8100116 9719.708041326558
2.93113993161754e+28 1074611397.8100116 9697.47728647478
2.925556579985923e+28 1074819978.8100116 9675.28877779239
2.9199810179531593e+28 1075028559.8100119 9653.142447004124
2.914413238342313e+28 1075237140.8100119 9631.038225935506
2.9088532337170404e+28 1075445721.8100119 9608.976046512704
2.903300996900405e+28 1075654302.8100119 9586.955840762374
2.8977565204272404e+28 1075862883.810012 9564.977540811527
2.892219797207079e+28 1076071464.810012 9543.041078887374
2.8866908198324e+28 1076280045.810012 9521.146387317178
2.8811695810397984e+28 1076488626.8100123 9499.293398528118
2.8756560735658683e+28 1076697207.8100123 9477.482045047127
2.8701502900030893e+28 1076905788.8100123 9455.712259500768
2.864652223260994e+28 1077114369.8100123 9433.983974615072
2.859161866047354e+28 1077322950.8100126 9412.297123215392
2.8536792109258255e+28 1077531531.8100126 9390.65163822627
2.8482042509212334e+28 1077740112.8100126 9369.047452671288
2.8427369783666497e+28 1077948693.8100128 9347.484499672919
2.8372773864886606e+28 1078157274.8100128 9325.962712452387
2.831825467677984e+28 1078365855.8100128 9304.482024329518
2.826381214872976e+28 1078574436.810013 9283.042368722603
2.820944620752585e+28 1078783017.810013 9261.643679148248
2.8155156780822282e+28 1078991598.810013 9240.285889221239
2.8100943797426157e+28 1079200179.810013 9218.968932654385
2.8046807182974036e+28 1079408760.8100133 9197.692743258394
2.7992746867137707e+28 1079617341.8100133 9176.457254941713
2.7938762777571347e+28 1079825922.8100133 9155.26240171039
2.788485484106444e+28 1080034503.8100135 9134.108117667938
2.783102298584762e+28 1080243084.8100135 9112.994337015185
2.7777267140439757e+28 1080451665.8100135 9091.920994050139
2.7723587232206795e+28 1080660246.8100135 9070.888023167838
2.766998319024406e+28 1080868827.8100138 9049.895358860213
2.761645494047635e+28 1081077408.8100138 9028.942935715953
2.7563002412863678e+28 1081285989.8100138 9008.030688420355
2.7509625535636683e+28 1081494570.810014 8987.15855175518
2.745632423587308e+28 1081703151.810014 8966.326460598524
2.7403098442379964e+28 1081911732.810014 8945.534349924672
2.7349948083676205e+28 1082120313.810014 8924.782154803948
2.7296873087415976e+28 1082328894.8100142 8904.069810402592
2.7243873382406375e+28 1082537475.8100142 8883.39725198261
2.719094889716627e+28 1082746056.8100142 8862.764414901634
2.7138099559638064e+28 1082954637.8100145 8842.171234612788
2.7085325298628856e+28 1083163218.8100145 8821.617646664541
2.7032626043522204e+28 1083371799.8100145 8801.103586700578
2.698000172053113e+28 1083580380.8100147 8780.628990459645
2.692745226076858e+28 1083788961.8100147 8760.19379377543
2.687497759160049e+28 1083997542.8100147 8739.797932576414
2.682257764154573e+28 1084206123.8100147 8719.441342885726
2.6770252340852554e+28 1084414704.810015 8699.123960821025
2.671800161631044e+28 1084623285.810015 8678.845722594338
2.6665825397879413e+28 1084831866.810015 8658.606564511936
2.6613723614366564e+28 1085040447.8100152 8638.406422974198
2.6561696195155454e+28 1085249028.8100152 8618.245234475471
2.6509743067035566e+28 1085457609.8100152 8598.122935603926
2.64578641616963e+28 1085666190.8100152 8578.039463041428
2.6406059406791837e+28 1085874771.8100154 8557.994753563406
2.635432873170573e+28 1086083352.8100154 8537.9887440387
2.6302672064956845e+28 1086291933.8100154 8518.021371429437
2.625108933564051e+28 1086500514.8100157 8498.092572790889
2.61995804751579e+28 1086709095.8100157 8478.202285271342
2.6148145410010265e+28 1086917676.8100157 8458.350446111956
2.6096784070734084e+28 1087126257.810016 8438.53699264663
2.6045496385848225e+28 1087334838.810016 8418.761862301872
2.599428228675386e+28 1087543419.810016 8399.024992596656
2.59431417005287e+28 1087752000.810016 8379.326321142293
2.5892074557132766e+28 1087960581.8100162 8359.66578564229
2.584108078739077e+28 1088169162.8100162 8340.043323892221
2.579016031866865e+28 1088377743.8100162 8320.458873779593
2.5739313083232275e+28 1088586324.8100164 8300.912373283707
2.5688539008735818e+28 1088794905.8100164 8281.403760475527
2.5637838024851066e+28 1089003486.8100164 8261.93297351755
2.558721006182627e+28 1089212067.8100164 8242.499950663667
2.5536655049621447e+28 1089420648.8100166 8223.104630259024
2.5486172917908386e+28 1089629229.8100166 8203.746950739904
2.5435763596070645e+28 1089837810.8100166 8184.426850633586
2.538542701378001e+28 1090046391.8100169 8165.144268558204
2.5335163101284735e+28 1090254972.8100169 8145.899143222632
2.5284971789697756e+28 1090463553.8100169 8126.691413426335
2.523485300696148e+28 1090672134.8100169 8107.521018059249
2.5184806685053537e+28 1090880715.810017 8088.3878961016435
2.5134832752492795e+28 1091089296.810017 8069.291986623983
2.5084931138662813e+28 1091297877.810017 8050.233228786807
2.50351017772706e+28 1091506458.8100173 8031.211561840597
2.498534459510565e+28 1091715039.8100173 8012.22692512564
2.493565952328089e+28 1091923620.8100173 7993.279258071894
2.48860464931975e+28 1092132201.8100176 7974.3685001988715
2.4836505433662576e+28 1092340782.8100176 7955.494591115493
2.4787036276077285e+28 1092549363.8100176 7936.6574705199655
2.4737638949825187e+28 1092757944.8100176 7917.857078199653
2.4688313386883913e+28 1092966525.8100178 7899.093354030938
2.463905951606056e+28 1093175106.8100178 7880.3662379791
2.458987726904453e+28 1093383687.8100178 7861.675670098185
2.4540766576084067e+28 1093592268.810018 7843.0215905308705
2.4491727367427426e+28 1093800849.810018 7824.403939508337
2.4442759574187545e+28 1094009430.810018 7805.822657350147
2.4393863126612673e+28 1094218011.810018 7787.277684464108
2.434503795610398e+28 1094426592.8100183 7768.7689613461425
2.4296283993197946e+28 1094635173.8100183 7750.296428580166
2.424760116785459e+28 1094843754.8100183 7731.860026837956
2.419898941205154e+28 1095052335.8100185 7713.459696879019
2.415044865632528e+28 1095260916.8100185 7695.095379550472
2.4101978831500517e+28 1095469497.8100185 7676.767015786904
2.405357986840196e+28 1095678078.8100185 7658.474546610254
2.4005251698142553e+28 1095886659.8100188 7640.217913129684
2.395699425212346e+28 1096095240.8100188 7621.997056541455
2.390880746174586e+28 1096303821.8100188 7603.811918128786
2.3860691256681534e+28 1096512402.810019 7585.662439261744
2.3812645568908116e+28 1096720983.810019 7567.548561397107
2.3764670330691467e+28 1096929564.810019 7549.470226078241
2.3716765472568068e+28 1097138145.8100193 7531.42737493497
2.3668930924497935e+28 1097346726.8100193 7513.419949683455
2.3621166619899853e+28 1097555307.8100193 7495.447892126067
2.35734724893103e+28 1097763888.8100193 7477.511144151257
2.3525848463265757e+28 1097972469.8100195 7459.609647733435
2.3478294475473237e+28 1098181050.8100195 7441.743344932838
2.3430810454451605e+28 1098389631.8100195 7423.912177895414
2.338339633477257e+28 1098598212.8100197 7406.11608885269
2.3336052046107913e+28 1098806793.8100197 7388.3550201216485
2.328877752043527e+28 1099015374.8100197 7370.628914104605
2.3241572690020504e+28 1099223955.8100197 7352.93771328908
2.3194437485976552e+28 1099432536.81002 7335.281360247681
2.3147371839704586e+28 1099641117.81002 7317.659797637968
2.310037568462339e+28 1099849698.81002 7300.0729682023375
2.305344895126944e+28 1100058279.8100202 7282.520814767899
2.300659157104391e+28 1100266860.8100202 7265.003280246343
2.295980347707735e+28 1100475441.8100202 7247.520307633826
2.291308460134739e+28 1100684022.8100202 7230.071840010847
2.2866434874966977e+28 1100892603.8100204 7212.6578205421165
2.2819854229913736e+28 1101101184.8100204 7195.278192476444
2.277334259902999e+28 1101309765.8100204 7177.932899146607
2.2726899914581604e+28 1101518346.8100207 7160.621883969234
2.2680526108257975e+28 1101726927.8100207 7143.345090444677
2.2634221112036737e+28 1101935508.8100207 7126.102462156892
2.258798485818375e+28 1102144089.810021 7108.893942773317
2.2541817279829566e+28 1102352670.810021 7091.719476044749
2.249571830837536e+28 1102561251.810021 7074.579005805226
2.2449687876086986e+28 1102769832.810021 7057.472475971904
2.2403725917536155e+28 1102978413.8100212 7040.399830544926
2.235783236152996e+28 1103186994.8100212 7023.361013607317
2.231200714379303e+28 1103395575.8100212 7006.355969324851
2.2266250194861846e+28 1103604156.8100214 6989.384641945939
2.2220561448443417e+28 1103812737.8100214 6972.446975801501
2.2174940836515376e+28 1104021318.8100214 6955.542915304845
2.2129388292496507e+28 1104229899.8100214 6938.672404951554
2.208390374778798e+28 1104438480.8100216 6921.8353893193635
2.2038487135808576e+28 1104647061.8100216 6905.031813068035
2.199313839055354e+28 1104855642.8100216 6888.261620939242
2.1947857442559355e+28 1105064223.8100219 6871.524757756451
2.190264422639772e+28 1105272804.8100219 6854.821168424801
2.18574986743345e+28 1105481385.8100219 6838.150797930982
2.181242071892379e+28 1105689966.810022 6821.513591343121
2.1767410294449056e+28 1105898547.810022 6804.909493810658
2.1722467332599704e+28 1106107128.810022 6788.338450564226
2.1677591766506287e+28 1106315709.810022 6771.80040691554
2.1632783530452278e+28 1106524290.8100224 6755.295308257276
2.158804255641531e+28 1106732871.8100224 6738.823100062946
2.154336877781416e+28 1106941452.8100224 6722.383727886787
2.149876212864408e+28 1107150033.8100226 6705.977137363641
2.145422254117093e+28 1107358614.8100226 6689.603274208837
2.140974994967818e+28 1107567195.8100226 6673.262084218079
2.136534428527877e+28 1107775776.8100226 6656.953513267312
2.1321005485138483e+28 1107984357.8100228 6640.677507312628
2.1276733478929105e+28 1108192938.8100228 6624.434012390134
2.123252820266349e+28 1108401519.8100228 6608.2229746158355
2.1188389588031044e+28 1108610100.810023 6592.044340185526
2.114431757104462e+28 1108818681.810023 6575.898055374668
2.1100312082528926e+28 1109027262.810023 6559.784066538273
2.105637305676744e+28 1109235843.810023 6543.70232011079
2.1012500429484786e+28 1109444424.8100233 6527.65276260599
2.0968694131793905e+28 1109653005.8100233 6511.635340616842
2.092495409884296e+28 1109861586.8100233 6495.650000815412
2.088128026405074e+28 1110070167.8100235 6479.696689952733
2.0837672561412483e+28 1110278748.8100235 6463.7753548587
2.0794130924346974e+28 1110487329.8100235 6447.885942441946
2.075065528742592e+28 1110695910.8100238 6432.028399689736
2.070724558435633e+28 1110904491.8100238 6416.202673667844
2.066390174884522e+28 1111113072.8100238 6400.408711520444
2.062062371517606e+28 1111321653.8100238 6384.646460469992
2.0577411417055873e+28 1111530234.810024 6368.915867817116
2.0534264788768126e+28 1111738815.810024 6353.2168809404975
2.0491183765460986e+28 1111947396.810024 6337.54944729676
2.0448168279976775e+28 1112155977.8100243 6321.913514420357
2.040521826659897e+28 1112364558.8100243 6306.30902992345
2.036233366047573e+28 1112573139.8100243 6290.735941495805
2.0319514395602304e+28 1112781720.8100243 6275.194196904674
2.0276760405973936e+28 1112990301.8100245 6259.683743994685
2.023407162645056e+28 1113198882.8100245 6244.204530687722
2.0191447990739187e+28 1113407463.8100245 6228.756504982821
2.0148889434564447e+28 1113616044.8100247 6213.33961495605
2.010639589048043e+28 1113824625.8100247 6197.953808760407
2.006396729449999e+28 1114033206.8100247 6182.599034625693
2.002160358205953e+28 1114241787.8100247 6167.275240858413
1.9979304685713136e+28 1114450368.810025 6151.982375841654
1.9937070540897204e+28 1114658949.810025 6136.720388034981
1.9894901083336363e+28 1114867530.810025 6121.489225974319
1.9852796246161163e+28 1115076111.8100252 6106.288838271848
1.981075596509623e+28 1115284692.8100252 6091.119173615885
1.9768780175577964e+28 1115493273.8100252 6075.980180770779
1.9726868810448682e+28 1115701854.8100255 6060.871808576794
1.9685021806874165e+28 1115910435.8100255 6045.794005950002
1.9643239098273196e+28 1116119016.8100255 6030.746721882173
1.96015206203704e+28 1116327597.8100255 6015.729905440661
1.9559866308025712e+28 1116536178.8100257 6000.743505768299
1.9518276096099068e+28 1116744759.8100257 5985.787472083277
1.9476749920026863e+28 1116953340.8100257 5970.861753679048
1.9435287714957263e+28 1117161921.810026 5955.966299924208
1.9393889415750203e+28 1117370502.810026 5941.101060262391
1.9352554957842077e+28 1117579083.810026 5926.265984212153
1.9311284276381053e+28 1117787664.810026 5911.4610213668675
1.9270077306803525e+28 1117996245.8100262 5896.686121394618
1.9228933983969428e+28 1118204826.8100262 5881.941234038082
1.918785424475631e+28 1118413407.8100262 5867.226309114431
1.9146838022871186e+28 1118621988.8100264 5852.541296515215
1.910588525432691e+28 1118830569.8100264 5837.886146206256
1.906499587513634e+28 1119039150.8100264 5823.260808227537
1.902416982044764e+28 1119247731.8100266 5808.6652326931035
1.8983407025120746e+28 1119456312.8100266 5794.099369790938
1.8942707426033206e+28 1119664893.8100266 5779.56316978287
1.8902070958621415e+28 1119873474.8100266 5765.05658300446
1.886149755832177e+28 1120082055.810027 5750.579559864886
1.8820987159705973e+28 1120290636.810027 5736.132050846847
1.8780539701092726e+28 1120499217.810027 5721.7140065064505
1.8740155116477272e+28 1120707798.8100271 5707.325377473106
1.8699833341872468e+28 1120916379.8100271 5692.966114449412
1.86595743135794e+28 1121124960.8100271 5678.636168211064
1.8619377967034463e+28 1121333541.8100271 5664.335489606731
1.8579244239403437e+28 1121542122.8100274 5650.064029557959
1.8539173064969795e+28 1121750703.8100274 5635.82173905906
1.8499164381475777e+28 1121959284.8100274 5621.608569177011
1.8459218123781316e+28 1122167865.8100276 5607.424471051343
1.8419334229052192e+28 1122376446.8100276 5593.269395894036
1.8379512632148338e+28 1122585027.8100276 5579.143294989413
1.8339753270235534e+28 1122793608.8100276 5565.046119694038
1.8300056079903095e+28 1123002189.8100278 5550.977821436607
1.826042099687565e+28 1123210770.8100278 5536.938351717841
1.8220847956013131e+28 1123419351.8100278 5522.927662110387
1.8181336896787162e+28 1123627932.810028 5508.945704258704
1.8141887754057675e+28 1123836513.810028 5494.992429878966
1.8102500462972837e+28 1124045094.810028 5481.067790758954
1.8063174962427809e+28 1124253675.8100283 5467.171738757957
1.8023911187282524e+28 1124462256.8100283 5453.304225806654
1.7984709074990992e+28 1124670837.8100283 5439.465203907026
1.7945568561566068e+28 1124879418.8100283 5425.654625132236
1.7906489584173532e+28 1125087999.8100286 5411.872441626542
1.7867472078538008e+28 1125296580.8100286 5398.118605605179
1.7828515982113506e+28 1125505161.8100286 5384.393069354264
1.7789621231777573e+28 1125713742.8100288 5370.695785230686
1.7750787764119526e+28 1125922323.8100288 5357.026705662005
1.7712015516593374e+28 1126130904.8100288 5343.385783146356
1.7673304424347282e+28 1126339485.8100288 5329.772970252334
1.763465442656464e+28 1126548066.810029 5316.1882196189
1.7596065458105384e+28 1126756647.810029 5302.631483955271
1.7557537457576443e+28 1126965228.810029 5289.102716040825
1.7519070360990675e+28 1127173809.8100293 5275.601868724998
1.7480664105802087e+28 1127382390.8100293 5262.128894927169
1.7442318629752917e+28 1127590971.8100293 5248.683747636577
1.7404033869144254e+28 1127799552.8100293 5235.266379912205
1.7365809760565415e+28 1128008133.8100295 5221.876744882684
1.7327646242911558e+28 1128216714.8100295 5208.514795746187
1.7289543252483772e+28 1128425295.8100295 5195.180485770335
1.7251500726159604e+28 1128633876.8100297 5181.873768292089
1.7213518602545984e+28 1128842457.8100297 5168.594596717649
1.7175596818232229e+28 1129051038.8100297 5155.342924522357
1.7137735309807656e+28 1129259619.81003 5142.118705250594
1.7099934017032117e+28 1129468200.81003 5128.921892515679
1.7062192875342007e+28 1129676781.81003 5115.752439999764
1.7024511822191336e+28 1129885362.81003 5102.610301453741
1.6986890797628184e+28 1130093943.8100302 5089.49543069714
1.6949329736512486e+28 1130302524.8100302 5076.407781618025
1.6911828577451173e+28 1130511105.8100302 5063.347308172895
1.6874387258474714e+28 1130719686.8100305 5050.313964386586
1.6837005716748886e+28 1130928267.8100305 5037.307704352171
1.679968389116885e+28 1131136848.8100305 5024.328482230858
1.6762421717747463e+28 1131345429.8100305 5011.376252251894
1.6725219136821036e+28 1131554010.8100307 4998.450968712463
1.6688076083825965e+28 1131762591.8100307 4985.552585977588
1.665099249765741e+28 1131971172.8100307 4972.681058480031
1.661396831576938e+28 1132179753.810031 4959.836340720194
1.6577003477345267e+28 1132388334.810031 4947.018387266022
1.6540097920127307e+28 1132596915.810031 4934.227152752901
1.650325158099305e+28 1132805496.810031 4921.4625918835645
1.6466464399125884e+28 1133014077.8100312 4908.724659427991
1.642973631255628e+28 1133222658.8100312 4896.0133102233085
1.6393067259891168e+28 1133431239.8100312 4883.328499173691
1.6356457178296326e+28 1133639820.8100314 4870.670181250269
1.6319906006666913e+28 1133848401.8100314 4858.038311491027
1.6283413682745168e+28 1134056982.8100314 4845.432845000705
1.6246980146002714e+28 1134265563.8100317 4832.853736950702
1.6210605334181787e+28 1134474144.8100317 4820.30094257898
1.6174289185312858e+28 1134682725.8100317 4807.774417189965
1.6138031638291086e+28 1134891306.8100317 4795.274116154453
1.6101832632011633e+28 1135099887.810032 4782.7999949095065
1.6065692104504966e+28 1135308468.810032 4770.3520089583635
1.6029609994089786e+28 1135517049.810032 4757.930113870343
1.5993586239949483e+28 1135725630.8100321 4745.534265280741
1.5957620780690988e+28 1135934211.8100321 4733.164418890741
1.5921713554344768e+28 1136142792.8100321 4720.820530467311
1.5885864500958906e+28 1136351373.8100321 4708.502555843115
1.585007355741095e+28 1136559954.8100324 4696.21045091641
1.5814340664325442e+28 1136768535.8100324 4683.944171650957
1.5778665759444621e+28 1136977116.8100324 4671.703674075923
1.5743048782240108e+28 1137185697.8100326 4659.488914285779
1.5707489671318832e+28 1137394278.8100326 4647.299848440213
1.5671988365575955e+28 1137602859.8100326 4635.136432764033
1.5636544803906635e+28 1137811440.8100328 4622.998623547068
1.5601158926358956e+28 1138020021.8100328 4610.886377144077
1.5565830670675155e+28 1138228602.8100328 4598.799649974655
1.5530559977191546e+28 1138437183.8100328 4586.738398523134
1.5495346782785674e+28 1138645764.810033 4574.70257933849
1.5460191030099697e+28 1138854345.810033 4562.692149034252
1.542509265514647e+28 1139062926.810033 4550.707064288405
1.5390051599415226e+28 1139271507.8100333 4538.7472818432925
1.5355067801224665e+28 1139480088.8100333 4526.81275850553
1.5320141199469949e+28 1139688669.8100333 4514.903451145905
1.5285271734775618e+28 1139897250.8100333 4503.0193166992885
1.5250459345748603e+28 1140105831.8100336 4491.160312164534
1.5215703971284064e+28 1140314412.8100336 4479.326394604389
1.5181005552294775e+28 1140522993.8100336 4467.517521145404
1.5146364027099434e+28 1140731574.8100338 4455.733648977838
1.5111779336034354e+28 1140940155.8100338 4443.974735355559
1.5077251418571155e+28 1141148736.8100338 4432.240737595956
1.5042780213604999e+28 1141357317.8100338 4420.531613079851
1.5008365662336887e+28 1141565898.810034 4408.847319251399
1.497400770250906e+28 1141774479.810034 4397.187813617999
1.493970627532252e+28 1141983060.810034 4385.5530537502
1.490546132082535e+28 1142191641.8100343 4373.942997281611
1.4871272776759786e+28 1142400222.8100343 4362.357601908804
1.4837140584903295e+28 1142608803.8100343 4350.796825391231
1.4803064685303957e+28 1142817384.8100345 4339.2606255511255
1.4769045016856933e+28 1143025965.8100345 4327.748960273408
1.4735081520186765e+28 1143234546.8100345 4316.261787505603
1.4701174134476844e+28 1143443127.8100345 4304.799065257743
1.4667322800928174e+28 1143651708.8100348 4293.360751602277
1.4633527459300605e+28 1143860289.8100348 4281.946804673977
1.4599788048777528e+28 1144068870.8100348 4270.557182669852
