mass, radius, density
6.0266228026276e+33 2.6741090986470e+13 7.6607384103897e-06
6.0395805653961e+33 2.6926657481182e+13 7.6087675285073e-06
6.0502219012985e+33 2.7096370555356e+13 7.5623228939710e-06
6.0602078355040e+33 2.7243791952348e+13 7.5222500528092e-06
6.0715246419873e+33 2.7395147606492e+13 7.4818743427634e-06
6.0854969834012e+33 2.7573685496284e+13 7.4349278876317e-06
6.0998256635988e+33 2.7772151572956e+13 7.3829259201586e-06
6.1120315221682e+33 2.7956987210204e+13 7.3346285456503e-06
6.1238146249675e+33 2.8122991471102e+13 7.2924032008392e-06
6.1358064942729e+33 2.8286502218379e+13 7.2526008038921e-06
6.1443161687828e+33 2.8426769181547e+13 7.2187283320126e-06
6.1566978597784e+33 2.8568834452687e+13 7.1839641288848e-06
6.1704505347662e+33 2.8745599201052e+13 7.1403589948781e-06
6.1821029374426e+33 2.8916452078064e+13 7.0987327228379e-06
6.1921590968847e+33 2.9061627426012e+13 7.0639898356680e-06
6.2034013516892e+33 2.9203298433075e+13 7.0304006926324e-06
6.2141890240807e+33 2.9349120752666e+13 6.9970025076129e-06
6.2253424243643e+33 2.9493587263607e+13 6.9647847118844e-06
6.2401546110405e+33 2.9663531025987e+13 6.9267671091357e-06
6.2539592268580e+33 2.9849762319702e+13 6.8849303376591e-06
6.2629928582738e+33 2.9997594760068e+13 6.8519380498146e-06
6.2720015924233e+33 3.0113790613711e+13 6.8267173259351e-06
6.2849956903698e+33 3.0254796824504e+13 6.7964890503395e-06
6.2998055417782e+33 3.0432039725332e+13 6.7590731878574e-06
6.3131372752121e+33 3.0610397262658e+13 6.7218607179656e-06
6.3260388512350e+33 3.0775659134324e+13 6.6877617586273e-06
6.3402471579379e+33 3.0945430931636e+13 6.6532715564580e-06
6.3524775499082e+33 3.1110115038287e+13 6.6198480567411e-06
6.3648411111823e+33 3.1262459502525e+13 6.5889341062934e-06
6.3777850526184e+33 3.1418412117018e+13 6.5577208394521e-06
6.3872845907017e+33 3.1556093294475e+13 6.5309200441690e-06
6.3963720209521e+33 3.1669596406123e+13 6.5092933344717e-06
6.4099733184486e+33 3.1807484153333e+13 6.4834406702732e-06
6.4251137713796e+33 3.1981285629561e+13 6.4513036965392e-06
6.4376412099257e+33 3.2147704082190e+13 6.4203710929738e-06
6.4483494309715e+33 3.2286746312081e+13 6.3941591599698e-06
6.4586374676463e+33 3.2411834092322e+13 6.3704581086188e-06
6.4685211346689e+33 3.2531534289040e+13 6.3483864209901e-06
6.4791928729154e+33 3.2653013919398e+13 6.3267392826389e-06
6.4890533199773e+33 3.2773889570073e+13 6.3052098278211e-06
6.4981647601577e+33 3.2885157118670e+13 6.2850810311563e-06
6.5090147534524e+33 3.3001776599451e+13 6.2637904969509e-06
6.5188887590178e+33 3.3122429952341e+13 6.2418062947934e-06
6.5278733925974e+33 3.3231821598719e+13 6.2227548586444e-06
6.5387837838274e+33 3.3346767552472e+13 6.2038553008841e-06
6.5495798782755e+33 3.3471702241669e+13 6.1832788612276e-06
6.5602628613905e+33 3.3594822894447e+13 6.1628352044050e-06
6.5695675185054e+33 3.3708966687867e+13 6.1437486847900e-06
6.5786459036083e+33 3.3813568439422e+13 6.1261707371425e-06
6.5926344547096e+33 3.3944272394506e+13 6.1043059948345e-06
6.6068915400164e+33 3.4103659098821e+13 6.0775438338974e-06
6.6165003029564e+33 3.4237776169225e+13 6.0550134004544e-06
6.6296520545054e+33 3.4365072252629e+13 6.0342664308412e-06
6.6409936604326e+33 3.4501558056636e+13 6.0123461761252e-06
6.6520050203749e+33 3.4625592020235e+13 5.9926543622530e-06
6.6626963093226e+33 3.4745556460320e+13 5.9738365162859e-06
6.6743822591427e+33 3.4868765194838e+13 5.9545861273389e-06
6.6851932316239e+33 3.4992178401815e+13 5.9352868883341e-06
6.6951950531198e+33 3.5105936320632e+13 5.9174171733008e-06
6.7069497704316e+33 3.5224401297480e+13 5.8994391004156e-06
6.7178638557036e+33 3.5347395074431e+13 5.8811372858168e-06
6.7279968205782e+33 3.5461167673680e+13 5.8641171134284e-06
6.7409768870392e+33 3.5585606388716e+13 5.8459787240060e-06
6.7529019513541e+33 3.5719197075725e+13 5.8265808963712e-06
6.7638580036133e+33 3.5841448461384e+13 5.8082764173460e-06
6.7753255667689e+33 3.5960809971562e+13 5.7901686702974e-06
6.7858656581257e+33 3.6077562624624e+13 5.7726253606608e-06
6.7955533851222e+33 3.6184515285924e+13 5.7570675746304e-06
6.8071122238453e+33 3.6296454975102e+13 5.7414609387424e-06
6.8182164401621e+33 3.6415455775620e+13 5.7248959574846e-06
6.8288832091927e+33 3.6529366788043e+13 5.7088980785614e-06
6.8423142118755e+33 3.6654963132302e+13 5.6915221903905e-06
6.8545944707771e+33 3.6788482517480e+13 5.6733647039639e-06
6.8676729680203e+33 3.6919619538003e+13 5.6557814253847e-06
6.8794597542546e+33 3.7047721979533e+13 5.6383162745560e-06
6.8916678043179e+33 3.7170866753551e+13 5.6210749454025e-06
6.9043113168753e+33 3.7297945785146e+13 5.6034801209156e-06
6.9193605584228e+33 3.7438966684411e+13 5.5853297398863e-06
6.9502083037227e+33 3.7671089970710e+13 5.5571091867590e-06
6.9933623378451e+33 3.8041965038834e+13 5.5123152130432e-06
7.0344152153377e+33 3.8459445120827e+13 5.4603447525594e-06
7.0764344320098e+33 3.8866298934457e+13 5.4091527820696e-06
7.1105841776198e+33 3.9235452244776e+13 5.3642557777871e-06
7.1397108662075e+33 3.9539130367850e+13 5.3279123813930e-06
7.1699114098425e+33 3.9821386082159e+13 5.2946771682047e-06
7.2044114676556e+33 4.0126595128145e+13 5.2596846930524e-06
7.2349327064888e+33 4.0430864650788e+13 5.2250927854059e-06
7.2681824573827e+33 4.0726651193655e+13 5.1925552362508e-06
7.2963704561794e+33 4.1009464753660e+13 5.1613881466157e-06
7.3271033714863e+33 4.1278518898700e+13 5.1317136432119e-06
7.3554162455607e+33 4.1546253935638e+13 5.1032559437536e-06
7.3940234990515e+33 4.1847061064121e+13 5.0728842196913e-06
7.4237890895376e+33 4.2152200909850e+13 5.0411708996625e-06
7.4544485703295e+33 4.2419657027697e+13 5.0130320578298e-06
7.4860450563751e+33 4.2693217956394e+13 4.9862676720006e-06
7.5295798807111e+33 4.3020400971937e+13 4.9557827053064e-06
7.5653998170252e+33 4.3363218258409e+13 4.9230160052812e-06
7.5996362880412e+33 4.3663209599344e+13 4.8929538128007e-06
7.6323676435527e+33 4.3947830911955e+13 4.8653594254571e-06
7.6687229999057e+33 4.4239194569788e+13 4.8379879717130e-06
7.7021254263999e+33 4.4531277551446e+13 4.8108883001559e-06
7.7328136424608e+33 4.4797727041271e+13 4.7856058437196e-06
7.7683554896008e+33 4.5071084551252e+13 4.7610503623476e-06
7.8024446514108e+33 4.5356525853219e+13 4.7356817529140e-06
7.8351327400030e+33 4.5628365025852e+13 4.7106870680032e-06
7.8807923310753e+33 4.5944682702143e+13 4.6849511982080e-06
7.9275765430389e+33 4.6314792335575e+13 4.6553712896205e-06
7.9754895745289e+33 4.6690341982727e+13 4.6234794540418e-06
8.0110862434111e+33 4.7019034935296e+13 4.5908013889624e-06
8.0468915683659e+33 4.7298239266816e+13 4.5599971417780e-06
8.0829263563646e+33 4.7577653313536e+13 4.5320048673927e-06
8.1320870071267e+33 4.7906730016768e+13 4.5018876261971e-06
8.1690068238876e+33 4.8237291503616e+13 4.4697027056980e-06
8.2069148695076e+33 4.8522818748416e+13 4.4400326623244e-06
8.2458581052646e+33 4.8814469677056e+13 4.4125297742345e-06
8.3006197904747e+33 4.9167516827648e+13 4.3821740571400e-06
8.3421168688824e+33 4.9527962730496e+13 4.3490552170586e-06
8.3830353201491e+33 4.9834534895616e+13 4.3184974393791e-06
8.4234039386746e+33 5.0135262298112e+13 4.2909603564210e-06
8.4752726848156e+33 5.0474241753088e+13 4.2622753028874e-06
8.5241485465322e+33 5.0842111574016e+13 4.2309834457646e-06
8.5777945623842e+33 5.1213749977088e+13 4.1986764007361e-06
8.6269363352066e+33 5.1583930859520e+13 4.1666846590380e-06
8.6719417927682e+33 5.1920869785600e+13 4.1365674178426e-06
8.7294715558147e+33 5.2285327540224e+13 4.1070279366929e-06
8.7827761589512e+33 5.2676742086656e+13 4.0755993000972e-06
8.8321406571009e+33 5.3036915359744e+13 4.0447537526178e-06
8.8891382446903e+33 5.3407570198528e+13 4.0151028050797e-06
8.9444101736480e+33 5.3796298293248e+13 3.9846702605539e-06
8.9979926375537e+33 5.4170728005632e+13 3.9544677542324e-06
9.0652393798891e+33 5.4583334273024e+13 3.9236914846679e-06
9.1163045553079e+33 5.4984878063616e+13 3.8922766148373e-06
9.1679900082138e+33 5.5331388391424e+13 3.8637580947527e-06
9.2203323985084e+33 5.5680287375360e+13 3.8375053177537e-06
9.2910506599837e+33 5.6090129596416e+13 3.8091777560241e-06
9.3683171154220e+33 5.6579250454528e+13 3.7760677977267e-06
9.4527105097223e+33 5.7108930232320e+13 3.7391178001386e-06
9.5283901400612e+33 5.7629221060608e+13 3.7016311207553e-06
9.6086055067318e+33 5.8131814023168e+13 3.6656434644581e-06
9.6936638164570e+33 5.8660420059136e+13 3.6298696371095e-06
9.7604044838297e+33 5.9142532235264e+13 3.5953159448311e-06
9.8338830153625e+33 5.9584737705984e+13 3.5641104630571e-06
9.9148445775425e+33 6.0068464689152e+13 3.5332118469186e-06
9.9850061413976e+33 6.0538667139072e+13 3.5017974211772e-06
1.0061559601290e+34 6.0992033652736e+13 3.4717510122087e-06
1.0145131577090e+34 6.1483484446720e+13 3.4413739788326e-06
1.0220056997398e+34 6.1966735376384e+13 3.4104398355583e-06
1.0299442405849e+34 6.2434075213824e+13 3.3806341229348e-06
1.0383584161746e+34 6.2926085947392e+13 3.3509030172965e-06
1.0449615645054e+34 6.3375308488704e+13 3.3220878456280e-06
1.0522287657534e+34 6.3787822481408e+13 3.2959820621534e-06
1.0602325435354e+34 6.4239421095936e+13 3.2700590213836e-06
1.0671681702410e+34 6.4678782828544e+13 3.2436279425719e-06
1.0747328885827e+34 6.5102816477184e+13 3.2182773327777e-06
1.0829876723683e+34 6.5562814185472e+13 3.1925803334094e-06
1.0903869840088e+34 6.6015503319040e+13 3.1663415452201e-06
1.0982240778353e+34 6.6453663383552e+13 3.1409944881396e-06
1.1065277930928e+34 6.6915296870400e+13 3.1156480971925e-06
1.1130443700608e+34 6.7337122217984e+13 3.0910215748349e-06
1.1202138168079e+34 6.7724795445248e+13 3.0686599073844e-06
1.1281068188061e+34 6.8149437267968e+13 3.0464097063225e-06
1.1349457454940e+34 6.8562844647424e+13 3.0236756700797e-06
1.1424022253847e+34 6.8962104639488e+13 3.0018267036078e-06
1.1505359024621e+34 6.9395462225920e+13 2.9796362325430e-06
1.1578252003955e+34 6.9822194909184e+13 2.9569337266332e-06
1.1655433634706e+34 7.0235497431040e+13 2.9349606372306e-06
1.1737181878260e+34 7.0671178661888e+13 2.9129480238891e-06
1.1801334951018e+34 7.1069528489984e+13 2.8915216082886e-06
1.1871892615949e+34 7.1435854807040e+13 2.8720327538565e-06
1.1949542978232e+34 7.1837279059968e+13 2.8526125112054e-06
1.2016813459052e+34 7.2228272078848e+13 2.8327395196175e-06
1.2090136007324e+34 7.2606082400256e+13 2.8136117097028e-06
1.2170087971312e+34 7.3016323080192e+13 2.7941581603615e-06
1.2241726090059e+34 7.3420473630720e+13 2.7742274371772e-06
1.2317554952902e+34 7.3812091600896e+13 2.7549104452634e-06
1.2397845151171e+34 7.4225079549952e+13 2.7355343894855e-06
1.2460851302857e+34 7.4602856316928e+13 2.7166503845373e-06
1.2530127465805e+34 7.4950429900800e+13 2.6994550287616e-06
1.2606338532569e+34 7.5331411116032e+13 2.6823040819026e-06
1.2672353943755e+34 7.5702623797248e+13 2.6647370234621e-06
1.2744286600201e+34 7.6061463281664e+13 2.6478134502642e-06
1.2822696412657e+34 7.6451214786560e+13 2.6305885625356e-06
1.2892937775566e+34 7.6835303981056e+13 2.6129264689790e-06
1.2967268843844e+34 7.7207615569920e+13 2.5957950619956e-06
1.3045947893885e+34 7.7600357613568e+13 2.5785994840889e-06
1.3107685818625e+34 7.7959733968896e+13 2.5618275672426e-06
1.3175546784475e+34 7.8290488393728e+13 2.5465446814339e-06
1.3250177713519e+34 7.8653102751744e+13 2.5312928817695e-06
1.3314817400554e+34 7.9006519001088e+13 2.5156600534596e-06
1.3385226574305e+34 7.9348245725184e+13 2.5005898860104e-06
1.3461953608084e+34 7.9719475183616e+13 2.4852423845432e-06
1.3530674801686e+34 8.0085403041792e+13 2.4694949803684e-06
1.3603375481692e+34 8.0440195022848e+13 2.4542109827579e-06
1.3680308381388e+34 8.0814528266240e+13 2.4388608148990e-06
1.3740671553098e+34 8.1157148377088e+13 2.4238796842770e-06
1.3807002298049e+34 8.1472555843584e+13 2.4102208281820e-06
1.3879928520102e+34 8.1818384596992e+13 2.3965837299111e-06
1.3943082030231e+34 8.2155501780992e+13 2.3825991290745e-06
1.4011856808046e+34 8.2481537613824e+13 2.3691116825186e-06
1.4086777420443e+34 8.2835763363840e+13 2.3553704316550e-06
1.4153867215495e+34 8.3184976920576e+13 2.3412652411494e-06
1.4224824777957e+34 8.3523620831232e+13 2.3275699339768e-06
1.4299892600848e+34 8.3880962949120e+13 2.3138111017772e-06
1.4358787858462e+34 8.4208089300992e+13 2.3003782135210e-06
1.4423489447650e+34 8.4509286465536e+13 2.2881274703531e-06
1.4494603698688e+34 8.4839554351104e+13 2.2758942188162e-06
1.4556178814098e+34 8.5161538486272e+13 2.2633465006363e-06
1.4623216767046e+34 8.5472973946880e+13 2.2512428070477e-06
1.4696224510480e+34 8.5811353616384e+13 2.2389102752841e-06
1.4761591567373e+34 8.6144981139456e+13 2.2262496365783e-06
1.4830709450384e+34 8.6468546527232e+13 2.2139558541566e-06
1.4903808858706e+34 8.6809988038656e+13 2.2016048928179e-06
1.4961156401306e+34 8.7122589515776e+13 2.1895458707591e-06
1.5024143602331e+34 8.7410448793600e+13 2.1785485804359e-06
1.5093352774580e+34 8.7726091141120e+13 2.1675682815819e-06
1.5153270435628e+34 8.8033831419904e+13 2.1563067821114e-06
1.5218488701101e+34 8.8331509563392e+13 2.1454455902431e-06
1.5289494903783e+34 8.8654940733440e+13 2.1343817683657e-06
1.5353056708199e+34 8.8973833666560e+13 2.1230259333361e-06
1.5420249911545e+34 8.9283113254912e+13 2.1120022676314e-06
1.5491297179401e+34 8.9609480437760e+13 2.1009297267377e-06
1.5547030929312e+34 8.9908299431936e+13 2.0901209237016e-06
1.5608226315563e+34 9.0183466745856e+13 2.0802649413907e-06
1.5675451606742e+34 9.0485171421184e+13 2.0704219211109e-06
1.5733642284472e+34 9.0779326349312e+13 2.0603249168272e-06
1.5796963824783e+34 9.1063855349760e+13 2.0505816869948e-06
1.5865886600942e+34 9.1372979748864e+13 2.0406440415169e-06
1.5927568627990e+34 9.1677754654720e+13 2.0304318386125e-06
1.5992755905291e+34 9.1973323063296e+13 2.0204976480281e-06
1.6061661606389e+34 9.2285198925824e+13 2.0104830515377e-06
1.6115704621485e+34 9.2570742947840e+13 2.0006783342274e-06
1.6175025667999e+34 9.2833675476992e+13 1.9916931569064e-06
1.6240164077144e+34 9.3121933213696e+13 1.9826354571238e-06
1.6296531079866e+34 9.3402959970304e+13 1.9732775354146e-06
1.6357835241854e+34 9.3674763452416e+13 1.9641462495420e-06
1.6424524818926e+34 9.3970021482496e+13 1.9546527743622e-06
1.6484171067983e+34 9.4261101985792e+13 1.9447320472659e-06
1.6547157075383e+34 9.4543357673472e+13 1.9348461506669e-06
1.6613666714123e+34 9.4841140674560e+13 1.9244968146399e-06
1.6665778704308e+34 9.5113757851648e+13 1.9140799404236e-06
1.6722906101527e+34 9.5364761780224e+13 1.9041167551242e-06
1.6785527316651e+34 9.5639895539712e+13 1.8933188457061e-06
1.6839606850738e+34 9.5908091920384e+13 1.8816098101050e-06
1.6898278087281e+34 9.6167446708224e+13 1.8693648355574e-06
1.6961888911812e+34 9.6449131970560e+13 1.8552427133435e-06
1.7018545234140e+34 9.6726782312448e+13 1.8393105442499e-06
1.7078074335257e+34 9.6995968548864e+13 1.8218222869165e-06
1.7140508139658e+34 9.7279910346752e+13 1.8010201252443e-06
1.7217562908333e+34 9.7607162527744e+13 1.7730413479143e-06
1.7274489973940e+34 9.7924449042432e+13 1.7395627823475e-06
1.7330255745781e+34 9.8195203948544e+13 1.7049614778772e-06
1.7384680532114e+34 9.8464331464704e+13 1.6648644565051e-06
1.7454564473230e+34 9.8775557210112e+13 1.6095374635792e-06
1.7504955406753e+34 9.9085071679488e+13 1.5418825477722e-06
1.7553037391327e+34 9.9349153447936e+13 1.4724674984444e-06
1.7598460678272e+34 9.9611612020736e+13 1.3922886929715e-06
1.7654081132717e+34 9.9915074109440e+13 1.2840943307979e-06
1.7691839074991e+34 1.0021682911642e+14 1.1585157335721e-06
1.7725619252062e+34 1.0047425033011e+14 1.0377025486514e-06
1.7755122689138e+34 1.0073004834816e+14 9.0745228082766e-07
1.7787403693931e+34 1.0102576355738e+14 7.4810473828787e-07
1.7806450626580e+34 1.0131978007347e+14 5.8685545020951e-07
1.7821169661508e+34 1.0157056170394e+14 4.5419457407650e-07
1.7831967985173e+34 1.0181972852736e+14 3.3373217261410e-07
1.7841232465374e+34 1.0210773460582e+14 2.1581543726081e-07
1.7846481048332e+34 1.0244771649946e+14 1.1295314985422e-07
1.7848312901477e+34 1.0274929534566e+14 5.5045040694529e-08
1.7849266353877e+34 1.0301349455462e+14 2.5760444094420e-08
1.7849537124296e+34 1.0323442112922e+14 1.2305706280547e-08
1.7849655019802e+34 1.0337729590067e+14 7.2283390390364e-09
1.7849743838923e+34 1.0351867330560e+14 4.0889567211379e-09
1.7849789246271e+34 1.0368397921485e+14 1.9852592428915e-09
1.7849807397922e+34 1.0383887486157e+14 9.5358482473351e-10
1.7849817252837e+34 1.0399183693414e+14 4.3833236831895e-10
1.7849820088547e+34 1.0412265727590e+14 2.1636347835190e-10
